Date,P,D,E,CPI,Fraction,Rate GS10,RealPrice,Dividend,RealEarnings,CAPE
1871.01,4.44,0.26,0.40,12.46,1871.04,5.32,89.79,5.26,8.09,NA
1871.02,4.50,0.26,0.40,12.84,1871.13,5.32,88.31,5.10,7.85,NA
1871.03,4.61,0.26,0.40,13.03,1871.21,5.33,89.15,5.03,7.74,NA
1871.04,4.74,0.26,0.40,12.56,1871.29,5.33,95.13,5.22,8.03,NA
1871.05,4.86,0.26,0.40,12.27,1871.38,5.33,99.81,5.34,8.21,NA
1871.06,4.82,0.26,0.40,12.08,1871.46,5.34,100.55,5.42,8.34,NA
1871.07,4.73,0.26,0.40,12.08,1871.54,5.34,98.67,5.42,8.34,NA
1871.08,4.79,0.26,0.40,11.89,1871.63,5.34,101.52,5.51,8.48,NA
1871.09,4.84,0.26,0.40,12.18,1871.71,5.35,100.18,5.38,8.28,NA
1871.1,4.59,0.26,0.40,12.37,1871.79,5.35,93.54,5.30,8.15,NA
1871.11,4.64,0.26,0.40,12.37,1871.88,5.35,94.56,5.30,8.15,NA
1871.12,4.74,0.26,0.40,12.65,1871.96,5.36,94.42,5.18,7.97,NA
1872.01,4.86,0.26,0.40,12.65,1872.04,5.36,96.81,5.24,8.02,NA
1872.02,4.88,0.27,0.41,12.65,1872.13,5.38,97.21,5.31,8.07,NA
1872.03,5.04,0.27,0.41,12.84,1872.21,5.40,98.91,5.30,8.00,NA
1872.04,5.18,0.27,0.41,13.13,1872.29,5.42,99.45,5.25,7.87,NA
1872.05,5.18,0.28,0.41,13.13,1872.38,5.43,99.45,5.31,7.92,NA
1872.06,5.13,0.28,0.42,13.03,1872.46,5.45,99.20,5.41,8.03,NA
1872.07,5.10,0.28,0.42,12.84,1872.54,5.47,100.09,5.56,8.19,NA
1872.08,5.04,0.29,0.42,12.94,1872.63,5.49,98.18,5.59,8.18,NA
1872.09,4.95,0.29,0.42,13.03,1872.71,5.51,95.72,5.61,8.17,NA
1872.1,4.97,0.29,0.43,12.75,1872.79,5.53,98.26,5.80,8.40,NA
1872.11,4.95,0.30,0.43,13.13,1872.88,5.54,95.03,5.70,8.21,NA
1872.12,5.07,0.30,0.43,12.94,1872.96,5.56,98.77,5.84,8.38,NA
1873.01,5.11,0.30,0.43,12.94,1873.04,5.58,99.54,5.89,8.43,NA
1873.02,5.15,0.31,0.44,13.23,1873.13,5.57,98.16,5.81,8.29,NA
1873.03,5.11,0.31,0.44,13.23,1873.21,5.56,97.40,5.86,8.34,NA
1873.04,5.04,0.31,0.44,13.23,1873.29,5.55,96.06,5.91,8.39,NA
1873.05,5.05,0.31,0.44,12.94,1873.38,5.54,98.38,6.09,8.62,NA
1873.06,4.98,0.32,0.45,12.56,1873.46,5.53,99.95,6.32,8.93,NA
1873.07,4.97,0.32,0.45,12.56,1873.54,5.53,99.75,6.37,8.98,NA
1873.08,4.97,0.32,0.45,12.56,1873.63,5.52,99.75,6.42,9.03,NA
1873.09,4.59,0.32,0.45,12.56,1873.71,5.51,92.12,6.47,9.08,NA
1873.1,4.19,0.33,0.46,12.27,1873.79,5.50,86.05,6.67,9.34,NA
1873.11,4.04,0.33,0.46,11.89,1873.88,5.49,85.63,6.94,9.70,NA
1873.12,4.42,0.33,0.46,12.18,1873.96,5.48,91.48,6.83,9.52,NA
1874.01,4.66,0.33,0.46,12.37,1874.04,5.47,94.97,6.73,9.37,NA
1874.02,4.80,0.33,0.46,12.37,1874.13,5.44,97.82,6.73,9.37,NA
1874.03,4.73,0.33,0.46,12.37,1874.21,5.40,96.39,6.73,9.37,NA
1874.04,4.60,0.33,0.46,12.18,1874.29,5.37,95.21,6.83,9.52,NA
1874.05,4.48,0.33,0.46,12.08,1874.38,5.34,93.46,6.88,9.60,NA
1874.06,4.46,0.33,0.46,11.80,1874.46,5.30,95.29,7.05,9.83,NA
1874.07,4.46,0.33,0.46,11.89,1874.54,5.27,94.53,6.99,9.75,NA
1874.08,4.47,0.33,0.46,11.80,1874.63,5.24,95.50,7.05,9.83,NA
1874.09,4.54,0.33,0.46,11.80,1874.71,5.20,97.00,7.05,9.83,NA
1874.1,4.53,0.33,0.46,11.61,1874.79,5.17,98.37,7.17,9.99,NA
1874.11,4.57,0.33,0.46,11.51,1874.88,5.14,100.06,7.23,10.07,NA
1874.12,4.54,0.33,0.46,11.51,1874.96,5.10,99.40,7.23,10.07,NA
1875.01,4.54,0.33,0.45,11.51,1875.04,5.07,99.40,7.17,9.89,NA
1875.02,4.53,0.33,0.44,11.51,1875.13,5.03,99.19,7.12,9.71,NA
1875.03,4.59,0.32,0.44,11.51,1875.21,4.99,100.50,7.06,9.52,NA
1875.04,4.65,0.32,0.43,11.61,1875.29,4.95,100.98,6.95,9.27,NA
1875.05,4.47,0.32,0.42,11.32,1875.38,4.91,99.52,7.07,9.31,NA
1875.06,4.38,0.32,0.41,11.13,1875.46,4.87,99.18,7.13,9.28,NA
1875.07,4.39,0.31,0.40,11.13,1875.54,4.83,99.41,7.08,9.10,NA
1875.08,4.41,0.31,0.39,11.23,1875.63,4.79,99.01,6.96,8.83,NA
1875.09,4.37,0.31,0.39,11.13,1875.71,4.75,98.95,6.96,8.72,NA
1875.1,4.30,0.31,0.38,11.13,1875.79,4.71,97.37,6.91,8.53,NA
1875.11,4.37,0.30,0.37,11.04,1875.88,4.67,99.81,6.91,8.41,NA
1875.12,4.37,0.30,0.36,10.94,1875.96,4.63,100.67,6.91,8.29,NA
1876.01,4.46,0.30,0.35,10.85,1876.04,4.59,103.65,6.97,8.21,NA
1876.02,4.52,0.30,0.35,10.85,1876.13,4.58,105.04,6.97,8.06,NA
1876.03,4.51,0.30,0.34,10.85,1876.21,4.57,104.81,6.97,7.90,NA
1876.04,4.34,0.30,0.33,10.75,1876.29,4.56,101.75,7.03,7.81,NA
1876.05,4.18,0.30,0.33,10.37,1876.38,4.54,101.60,7.29,7.94,NA
1876.06,4.15,0.30,0.32,10.09,1876.46,4.53,103.72,7.50,8.00,NA
1876.07,4.10,0.30,0.31,10.09,1876.54,4.52,102.47,7.50,7.83,NA
1876.08,3.93,0.30,0.31,10.18,1876.62,4.51,97.31,7.43,7.59,NA
1876.09,3.69,0.30,0.30,10.28,1876.71,4.50,90.52,7.36,7.36,NA
1876.1,3.67,0.30,0.29,10.47,1876.79,4.49,88.39,7.23,7.06,NA
1876.11,3.60,0.30,0.29,10.56,1876.87,4.47,85.92,7.16,6.84,NA
1876.12,3.58,0.30,0.28,10.75,1876.96,4.46,83.93,7.03,6.56,NA
1877.01,3.55,0.29,0.28,10.94,1877.04,4.45,81.78,6.70,6.49,NA
1877.02,3.34,0.28,0.28,10.66,1877.12,4.44,79.01,6.66,6.70,NA
1877.03,3.17,0.27,0.29,10.18,1877.21,4.43,78.49,6.75,7.06,NA
1877.04,2.94,0.26,0.29,10.47,1877.29,4.42,70.81,6.34,6.91,NA
1877.05,2.94,0.25,0.29,10.66,1877.37,4.41,69.54,6.01,6.82,NA
1877.06,2.73,0.25,0.29,10.09,1877.46,4.40,68.23,6.12,7.25,NA
1877.07,2.85,0.24,0.29,10.18,1877.54,4.40,70.57,5.84,7.22,NA
1877.08,3.05,0.23,0.29,9.80,1877.62,4.39,78.45,5.83,7.54,NA
1877.09,3.24,0.22,0.30,9.70,1877.71,4.38,84.16,5.65,7.66,NA
1877.1,3.31,0.21,0.30,9.70,1877.79,4.37,85.97,5.41,7.71,NA
1877.11,3.26,0.20,0.30,9.51,1877.87,4.36,86.37,5.28,7.90,NA
1877.12,3.25,0.19,0.30,9.51,1877.96,4.35,86.10,5.03,7.95,NA
1878.01,3.25,0.19,0.30,9.23,1878.04,4.34,88.77,5.17,8.22,NA
1878.02,3.18,0.19,0.30,9.13,1878.12,4.33,87.76,5.20,8.33,NA
1878.03,3.24,0.19,0.30,8.94,1878.21,4.32,91.32,5.28,8.53,NA
1878.04,3.33,0.19,0.30,8.85,1878.29,4.31,94.86,5.32,8.64,NA
1878.05,3.34,0.19,0.30,8.56,1878.37,4.30,98.32,5.47,8.95,NA
1878.06,3.41,0.19,0.31,8.37,1878.46,4.29,102.66,5.57,9.18,NA
1878.07,3.48,0.18,0.31,8.47,1878.54,4.28,103.59,5.48,9.10,NA
1878.08,3.45,0.18,0.31,8.56,1878.62,4.27,101.56,5.40,9.03,NA
1878.09,3.52,0.18,0.31,8.56,1878.71,4.26,103.62,5.37,9.05,NA
1878.1,3.48,0.18,0.31,8.47,1878.79,4.25,103.59,5.41,9.18,NA
1878.11,3.47,0.18,0.31,8.37,1878.87,4.24,104.47,5.44,9.31,NA
1878.12,3.45,0.18,0.31,8.18,1878.96,4.23,106.28,5.55,9.55,NA
1879.01,3.58,0.18,0.32,8.28,1879.04,4.22,109.02,5.53,9.62,NA
1879.02,3.71,0.18,0.32,8.37,1879.12,4.20,111.69,5.52,9.69,NA
1879.03,3.65,0.19,0.33,8.28,1879.21,4.19,111.15,5.63,9.97,NA
1879.04,3.77,0.19,0.33,8.18,1879.29,4.17,116.14,5.75,10.27,NA
1879.05,3.94,0.19,0.34,8.18,1879.37,4.15,121.38,5.80,10.45,NA
1879.06,3.96,0.19,0.35,8.09,1879.46,4.14,123.43,5.92,10.75,NA
1879.07,4.04,0.19,0.35,8.18,1879.54,4.12,124.46,5.91,10.81,NA
1879.08,4.07,0.19,0.36,8.18,1879.62,4.10,125.38,5.95,10.99,NA
1879.09,4.22,0.20,0.36,8.47,1879.71,4.09,125.62,5.80,10.79,NA
1879.1,4.68,0.20,0.37,8.94,1879.79,4.07,131.90,5.54,10.38,NA
1879.11,4.93,0.20,0.37,9.42,1879.87,4.05,131.93,5.31,10.01,NA
1879.12,4.92,0.20,0.38,9.70,1879.96,4.04,127.79,5.19,9.87,NA
1880.01,5.11,0.21,0.39,9.99,1880.04,4.02,128.93,5.17,9.82,NA
1880.02,5.20,0.21,0.40,9.99,1880.12,3.99,131.20,5.30,10.05,NA
1880.03,5.30,0.22,0.41,10.09,1880.21,3.97,132.47,5.37,10.18,NA
1880.04,5.18,0.22,0.42,9.70,1880.29,3.94,134.54,5.71,10.82,NA
1880.05,4.77,0.23,0.43,9.42,1880.37,3.91,127.65,6.02,11.39,NA
1880.06,4.79,0.23,0.44,9.23,1880.46,3.89,130.83,6.28,11.88,NA
1880.07,5.01,0.24,0.44,9.23,1880.54,3.86,136.84,6.42,12.13,NA
1880.08,5.19,0.24,0.45,9.23,1880.62,3.83,141.75,6.56,12.38,NA
1880.09,5.18,0.25,0.46,9.32,1880.71,3.81,140.04,6.62,12.50,NA
1880.1,5.33,0.25,0.47,9.32,1880.79,3.78,144.09,6.76,12.75,NA
1880.11,5.61,0.26,0.48,9.42,1880.87,3.75,150.13,6.82,12.87,NA
1880.12,5.84,0.26,0.49,9.51,1880.96,3.73,154.72,6.89,12.98,NA
1881.01,6.19,0.27,0.49,9.42,1881.04,3.70,165.65,7.09,13.00,18.47
1881.02,6.17,0.27,0.48,9.51,1881.12,3.69,163.46,7.15,12.76,18.15
1881.03,6.24,0.28,0.48,9.51,1881.21,3.69,165.32,7.29,12.65,18.27
1881.04,6.22,0.28,0.47,9.61,1881.29,3.68,163.16,7.34,12.42,17.95
1881.05,6.50,0.29,0.47,9.51,1881.37,3.67,172.21,7.55,12.43,18.87
1881.06,6.58,0.29,0.47,9.51,1881.46,3.67,174.32,7.68,12.32,19.03
1881.07,6.35,0.30,0.46,9.61,1881.54,3.66,166.57,7.74,12.09,18.12
1881.08,6.20,0.30,0.46,9.80,1881.62,3.65,159.47,7.72,11.75,17.29
1881.09,6.25,0.31,0.45,10.18,1881.71,3.65,154.75,7.55,11.20,16.72
1881.1,6.15,0.31,0.45,10.28,1881.79,3.64,150.86,7.60,11.00,16.26
1881.11,6.19,0.32,0.44,10.18,1881.87,3.63,153.26,7.80,11.00,16.48
1881.12,6.01,0.32,0.44,10.18,1881.96,3.63,148.81,7.92,10.89,15.96
1882.01,5.92,0.32,0.44,10.18,1882.04,3.62,146.58,7.92,10.87,15.68
1882.02,5.79,0.32,0.44,10.28,1882.12,3.62,142.03,7.85,10.75,15.15
1882.03,5.78,0.32,0.44,10.28,1882.21,3.62,141.79,7.85,10.73,15.09
1882.04,5.78,0.32,0.44,10.37,1882.29,3.62,140.49,7.78,10.61,14.92
1882.05,5.71,0.32,0.44,10.47,1882.37,3.62,137.52,7.71,10.50,14.57
1882.06,5.68,0.32,0.44,10.56,1882.46,3.62,135.57,7.64,10.38,14.33
1882.07,6.00,0.32,0.43,10.47,1882.54,3.63,144.51,7.71,10.46,15.24
1882.08,6.18,0.32,0.43,10.56,1882.62,3.63,147.50,7.64,10.34,15.53
1882.09,6.24,0.32,0.43,10.28,1882.71,3.63,153.07,7.85,10.61,16.08
1882.1,6.07,0.32,0.43,10.18,1882.79,3.63,150.29,7.92,10.69,15.76
1882.11,5.81,0.32,0.43,10.09,1882.87,3.63,145.21,8.00,10.77,15.19
1882.12,5.84,0.32,0.43,9.99,1882.96,3.63,147.35,8.07,10.85,15.38
1883.01,5.81,0.32,0.43,9.99,1883.04,3.63,146.60,8.09,10.79,15.27
1883.02,5.68,0.32,0.43,10.09,1883.12,3.63,141.96,8.04,10.62,14.76
1883.03,5.75,0.32,0.42,9.99,1883.21,3.63,145.08,8.14,10.66,15.05
1883.04,5.87,0.32,0.42,9.90,1883.29,3.63,149.53,8.24,10.70,15.48
1883.05,5.77,0.32,0.42,9.80,1883.37,3.63,148.41,8.34,10.74,15.34
1883.06,5.82,0.33,0.42,9.51,1883.46,3.63,154.19,8.61,10.99,15.90
1883.07,5.73,0.33,0.41,9.32,1883.54,3.63,154.90,8.81,11.15,15.95
1883.08,5.47,0.33,0.41,9.32,1883.62,3.62,147.88,8.83,11.08,15.20
1883.09,5.53,0.33,0.41,9.23,1883.71,3.62,151.04,8.94,11.13,15.49
1883.1,5.38,0.33,0.41,9.23,1883.79,3.62,146.94,8.97,11.06,15.05
1883.11,5.46,0.33,0.40,9.13,1883.87,3.62,150.68,9.08,11.11,15.41
1883.12,5.34,0.33,0.40,9.23,1883.96,3.62,145.85,9.01,10.93,14.90
1884.01,5.18,0.33,0.39,9.23,1884.04,3.62,141.48,8.97,10.72,14.43
1884.02,5.32,0.33,0.39,9.23,1884.12,3.61,145.30,8.92,10.52,14.81
1884.03,5.30,0.33,0.38,9.23,1884.21,3.60,144.76,8.88,10.31,14.74
1884.04,5.06,0.32,0.37,9.04,1884.29,3.60,141.11,9.02,10.32,14.35
1884.05,4.65,0.32,0.36,8.85,1884.37,3.59,132.47,9.16,10.33,13.47
1884.06,4.46,0.32,0.36,8.85,1884.46,3.58,127.05,9.12,10.11,12.91
1884.07,4.46,0.32,0.35,8.75,1884.54,3.57,128.43,9.17,10.01,13.04
1884.08,4.74,0.32,0.34,8.75,1884.62,3.56,136.50,9.12,9.79,13.86
1884.09,4.59,0.32,0.33,8.66,1884.71,3.55,133.63,9.17,9.68,13.57
1884.1,4.44,0.31,0.33,8.56,1884.79,3.55,130.70,9.22,9.57,13.27
1884.11,4.35,0.31,0.32,8.37,1884.87,3.54,130.96,9.38,9.56,13.30
1884.12,4.34,0.31,0.31,8.28,1884.96,3.53,132.16,9.44,9.44,13.43
1885.01,4.24,0.30,0.31,8.28,1885.04,3.52,129.12,9.26,9.34,13.13
1885.02,4.37,0.30,0.30,8.37,1885.12,3.51,131.56,8.98,9.13,13.38
1885.03,4.38,0.29,0.30,8.18,1885.21,3.50,134.93,9.01,9.24,13.73
1885.04,4.37,0.29,0.30,8.28,1885.29,3.48,133.07,8.73,9.04,13.55
1885.05,4.32,0.28,0.29,8.09,1885.37,3.47,134.65,8.75,9.14,13.71
1885.06,4.30,0.28,0.29,7.90,1885.46,3.46,137.25,8.78,9.26,13.98
1885.07,4.46,0.27,0.29,7.99,1885.54,3.45,140.67,8.49,9.04,14.33
1885.08,4.71,0.26,0.28,7.99,1885.62,3.43,148.55,8.30,8.94,15.13
1885.09,4.65,0.26,0.28,7.90,1885.71,3.42,148.43,8.22,8.94,15.12
1885.1,4.92,0.25,0.28,7.90,1885.79,3.41,157.04,8.03,8.83,15.99
1885.11,5.24,0.25,0.27,7.99,1885.87,3.40,165.27,7.75,8.62,16.82
1885.12,5.20,0.24,0.27,8.18,1885.96,3.38,160.19,7.39,8.32,16.30
1886.01,5.20,0.24,0.28,7.99,1886.04,3.37,164.01,7.52,8.67,16.69
1886.02,5.30,0.24,0.28,7.99,1886.12,3.38,167.16,7.47,8.83,17.01
1886.03,5.19,0.24,0.29,7.90,1886.21,3.40,165.66,7.50,9.10,16.84
1886.04,5.12,0.23,0.29,7.80,1886.29,3.41,165.42,7.54,9.37,16.80
1886.05,5.02,0.23,0.30,7.61,1886.37,3.42,166.24,7.67,9.77,16.86
1886.06,5.25,0.23,0.30,7.52,1886.46,3.43,176.06,7.71,10.06,17.83
1886.07,5.33,0.23,0.31,7.61,1886.54,3.45,176.51,7.56,10.10,17.85
1886.08,5.37,0.23,0.31,7.71,1886.62,3.46,175.64,7.41,10.14,17.72
1886.09,5.51,0.23,0.32,7.71,1886.71,3.47,180.22,7.36,10.30,18.15
1886.1,5.65,0.22,0.32,7.71,1886.79,3.48,184.80,7.30,10.47,18.56
1886.11,5.79,0.22,0.33,7.71,1886.87,3.50,189.38,7.25,10.63,18.97
1886.12,5.64,0.22,0.33,7.80,1886.96,3.51,182.22,7.11,10.66,18.19
1887.01,5.58,0.22,0.33,7.99,1887.04,3.52,175.99,7.02,10.49,17.51
1887.02,5.54,0.23,0.34,8.09,1887.12,3.53,172.67,7.01,10.44,17.13
1887.03,5.67,0.23,0.34,8.09,1887.21,3.55,176.73,7.09,10.52,17.47
1887.04,5.80,0.23,0.34,8.09,1887.29,3.56,180.78,7.17,10.60,17.82
1887.05,5.90,0.23,0.34,8.09,1887.37,3.57,183.89,7.25,10.68,18.08
1887.06,5.73,0.24,0.35,7.99,1887.46,3.58,180.72,7.41,10.88,17.71
1887.07,5.59,0.24,0.35,7.90,1887.54,3.60,178.43,7.58,11.09,17.43
1887.08,5.45,0.24,0.35,7.99,1887.62,3.61,171.89,7.57,11.04,16.74
1887.09,5.38,0.24,0.35,7.90,1887.71,3.62,171.73,7.74,11.25,16.68
1887.1,5.20,0.25,0.36,7.99,1887.79,3.63,164.01,7.73,11.20,15.88
1887.11,5.30,0.25,0.36,8.09,1887.87,3.65,165.19,7.71,11.14,15.95
1887.12,5.27,0.25,0.36,8.28,1887.96,3.66,160.48,7.61,10.96,15.46
1888.01,5.31,0.25,0.35,8.37,1888.04,3.67,159.86,7.48,10.59,15.36
1888.02,5.28,0.25,0.34,8.28,1888.12,3.65,160.79,7.51,10.45,15.42
1888.03,5.08,0.25,0.34,8.28,1888.21,3.63,154.70,7.46,10.20,14.81
1888.04,5.10,0.24,0.33,8.18,1888.29,3.62,157.11,7.50,10.06,15.02
1888.05,5.17,0.24,0.32,8.09,1888.37,3.60,161.14,7.53,9.92,15.39
1888.06,5.01,0.24,0.31,7.99,1888.46,3.58,158.01,7.57,9.78,15.08
1888.07,5.14,0.24,0.30,8.09,1888.54,3.56,160.21,7.43,9.40,15.28
1888.08,5.25,0.24,0.29,8.09,1888.62,3.54,163.63,7.38,9.14,15.60
1888.09,5.38,0.24,0.29,8.09,1888.71,3.52,167.69,7.32,8.88,15.99
1888.1,5.35,0.23,0.28,8.18,1888.79,3.51,164.81,7.19,8.52,15.72
1888.11,5.24,0.23,0.27,8.28,1888.87,3.49,159.57,7.06,8.17,15.22
1888.12,5.14,0.23,0.26,8.28,1888.96,3.47,156.52,7.00,7.92,14.95
1889.01,5.24,0.23,0.26,7.99,1889.04,3.45,165.27,7.23,8.30,15.80
1889.02,5.30,0.23,0.27,7.90,1889.12,3.45,169.17,7.29,8.51,16.19
1889.03,5.19,0.23,0.27,7.80,1889.21,3.45,167.68,7.35,8.72,16.07
1889.04,5.18,0.23,0.27,7.80,1889.29,3.44,167.36,7.32,8.83,16.05
1889.05,5.32,0.23,0.28,7.61,1889.37,3.44,176.18,7.48,9.16,16.92
1889.06,5.41,0.23,0.28,7.61,1889.46,3.44,179.16,7.45,9.27,17.22
1889.07,5.30,0.22,0.28,7.61,1889.54,3.44,175.52,7.42,9.38,16.89
1889.08,5.37,0.22,0.29,7.61,1889.62,3.43,177.84,7.39,9.49,17.13
1889.09,5.50,0.22,0.29,7.71,1889.71,3.43,179.89,7.28,9.49,17.35
1889.1,5.40,0.22,0.29,7.71,1889.79,3.43,176.62,7.25,9.59,17.05
1889.11,5.35,0.22,0.30,7.71,1889.87,3.43,174.99,7.22,9.70,16.91
1889.12,5.32,0.22,0.30,7.80,1889.96,3.42,171.88,7.11,9.69,16.61
1890.01,5.38,0.22,0.30,7.61,1890.04,3.42,178.17,7.29,9.91,17.22
1890.02,5.32,0.22,0.30,7.61,1890.12,3.44,176.18,7.29,9.88,17.03
1890.03,5.28,0.22,0.30,7.61,1890.21,3.45,174.86,7.29,9.85,16.90
1890.04,5.39,0.22,0.30,7.61,1890.29,3.47,178.50,7.29,9.83,17.26
1890.05,5.62,0.22,0.30,7.71,1890.37,3.49,183.82,7.20,9.67,17.79
1890.06,5.58,0.22,0.30,7.71,1890.46,3.50,182.51,7.20,9.65,17.68
1890.07,5.54,0.22,0.29,7.71,1890.54,3.52,181.20,7.20,9.62,17.59
1890.08,5.41,0.22,0.29,7.99,1890.62,3.54,170.63,6.94,9.25,16.60
1890.09,5.32,0.22,0.29,8.09,1890.71,3.55,165.82,6.86,9.12,16.17
1890.1,5.08,0.22,0.29,8.09,1890.79,3.57,158.34,6.86,9.09,15.48
1890.11,4.71,0.22,0.29,7.90,1890.87,3.59,150.34,7.02,9.28,14.75
1890.12,4.60,0.22,0.29,7.90,1890.96,3.60,146.83,7.02,9.26,14.44
1891.01,4.84,0.22,0.29,7.80,1891.04,3.62,156.37,7.11,9.51,15.43
1891.02,4.90,0.22,0.30,7.90,1891.12,3.62,156.41,7.02,9.52,15.48
1891.03,4.81,0.22,0.30,7.99,1891.21,3.62,151.71,6.94,9.54,15.05
1891.04,4.97,0.22,0.31,8.09,1891.29,3.62,154.91,6.86,9.56,15.41
1891.05,4.95,0.22,0.31,7.99,1891.37,3.61,156.12,6.94,9.80,15.57
1891.06,4.85,0.22,0.32,7.80,1891.46,3.61,156.70,7.11,10.18,15.66
1891.07,4.77,0.22,0.32,7.71,1891.54,3.61,156.02,7.20,10.44,15.62
1891.08,4.93,0.22,0.32,7.71,1891.62,3.61,161.25,7.20,10.57,16.16
1891.09,5.33,0.22,0.33,7.61,1891.71,3.61,176.51,7.29,10.85,17.71
1891.1,5.33,0.22,0.33,7.61,1891.79,3.61,176.51,7.29,10.98,17.72
1891.11,5.25,0.22,0.34,7.52,1891.87,3.60,176.06,7.38,11.26,17.67
1891.12,5.41,0.22,0.34,7.52,1891.96,3.60,181.43,7.38,11.40,18.21
1892.01,5.51,0.22,0.34,7.33,1892.04,3.60,189.58,7.63,11.78,19.02
1892.02,5.52,0.22,0.35,7.33,1892.12,3.61,189.93,7.68,11.87,19.04
1892.03,5.58,0.23,0.35,7.14,1892.21,3.63,197.11,7.95,12.28,19.74
1892.04,5.57,0.23,0.35,7.04,1892.29,3.64,199.42,8.12,12.53,19.94
1892.05,5.57,0.23,0.35,7.04,1892.37,3.65,199.42,8.17,12.62,19.91
1892.06,5.54,0.23,0.36,7.04,1892.46,3.66,198.34,8.23,12.71,19.77
1892.07,5.54,0.23,0.36,7.23,1892.54,3.68,193.12,8.08,12.46,19.21
1892.08,5.62,0.23,0.36,7.33,1892.62,3.69,193.37,8.03,12.39,19.20
1892.09,5.48,0.24,0.36,7.33,1892.71,3.70,188.55,8.09,12.47,18.69
1892.1,5.59,0.24,0.37,7.33,1892.79,3.71,192.33,8.14,12.56,19.04
1892.11,5.57,0.24,0.37,7.52,1892.87,3.73,186.79,7.99,12.32,18.46
1892.12,5.51,0.24,0.37,7.61,1892.96,3.74,182.47,7.95,12.25,18.01
1893.01,5.61,0.24,0.36,7.90,1893.04,3.75,179.07,7.69,11.52,17.66
1893.02,5.51,0.24,0.35,7.99,1893.12,3.75,173.78,7.62,11.09,17.13
1893.03,5.31,0.24,0.34,7.80,1893.21,3.74,171.56,7.83,11.07,16.90
1893.04,5.31,0.24,0.33,7.71,1893.29,3.74,173.68,7.96,10.90,17.10
1893.05,4.84,0.24,0.32,7.61,1893.37,3.73,160.28,8.09,10.74,15.78
1893.06,4.61,0.25,0.32,7.42,1893.46,3.73,156.58,8.32,10.70,15.42
1893.07,4.18,0.25,0.31,7.23,1893.54,3.73,145.71,8.57,10.66,14.35
1893.08,4.08,0.25,0.30,6.95,1893.62,3.72,148.07,8.95,10.77,14.59
1893.09,4.37,0.25,0.29,7.23,1893.71,3.72,152.34,8.63,10.02,15.01
1893.1,4.50,0.25,0.28,7.33,1893.79,3.71,154.83,8.54,9.58,15.27
1893.11,4.57,0.25,0.27,7.14,1893.87,3.71,161.43,8.80,9.51,15.94
1893.12,4.41,0.25,0.26,7.04,1893.96,3.70,157.89,8.95,9.31,15.61
1894.01,4.32,0.25,0.25,6.85,1894.04,3.70,158.96,9.08,9.26,15.74
1894.02,4.38,0.24,0.24,6.76,1894.12,3.68,163.44,9.08,9.08,16.20
1894.03,4.51,0.24,0.24,6.57,1894.21,3.66,173.17,9.22,9.02,17.19
1894.04,4.57,0.24,0.23,6.57,1894.29,3.64,175.47,9.09,8.70,17.43
1894.05,4.40,0.23,0.22,6.57,1894.37,3.62,168.94,8.96,8.38,16.81
1894.06,4.34,0.23,0.21,6.57,1894.46,3.60,166.64,8.83,8.06,16.61
1894.07,4.25,0.23,0.20,6.57,1894.54,3.58,163.18,8.70,7.74,16.29
1894.08,4.41,0.22,0.19,6.76,1894.62,3.56,164.56,8.33,7.21,16.46
1894.09,4.48,0.22,0.19,6.85,1894.71,3.54,164.85,8.10,6.81,16.52
1894.1,4.34,0.22,0.18,6.66,1894.79,3.52,164.26,8.20,6.69,16.50
1894.11,4.34,0.21,0.17,6.66,1894.87,3.50,164.26,8.07,6.37,16.54
1894.12,4.30,0.21,0.16,6.57,1894.96,3.48,165.10,8.06,6.14,16.67
1895.01,4.25,0.21,0.17,6.57,1895.04,3.46,163.18,8.00,6.43,16.52
1895.02,4.19,0.21,0.18,6.57,1895.12,3.47,160.88,7.94,6.72,16.33
1895.03,4.19,0.21,0.18,6.57,1895.21,3.48,160.88,7.87,7.01,16.36
1895.04,4.37,0.20,0.19,6.85,1895.29,3.50,160.80,7.48,6.99,16.39
1895.05,4.61,0.20,0.20,6.95,1895.37,3.51,167.31,7.32,7.17,17.08
1895.06,4.70,0.20,0.21,7.04,1895.46,3.52,168.27,7.16,7.34,17.21
1895.07,4.72,0.20,0.21,6.95,1895.54,3.53,171.30,7.20,7.71,17.55
1895.08,4.79,0.20,0.22,6.85,1895.62,3.54,176.25,7.24,8.10,18.07
1895.09,4.82,0.20,0.23,6.85,1895.71,3.55,177.36,7.18,8.37,18.20
1895.1,4.75,0.19,0.24,6.85,1895.79,3.57,174.78,7.11,8.65,17.94
1895.11,4.59,0.19,0.24,6.85,1895.87,3.58,168.89,7.05,8.92,17.34
1895.12,4.32,0.19,0.25,6.76,1895.96,3.59,161.20,7.09,9.33,16.55
