DATE,MKT,VAL,MOM,QUAL,RF
1927-03-11,0.00132769956982,0.00797352219269,-0.00203649378832,,0.000144
1927-03-12,-0.000297295340905,-0.00124526347184,-0.00664917230321,,0.000144
1927-03-14,0.00137786670554,-0.00965209915298,0.00617836592654,,0.000144
1927-03-15,-0.00756699364906,-0.00523899213914,0.000382920363635,,0.000144
1927-03-16,0.00973175267673,0.00196939853984,0.00953654211438,,0.000144
1927-03-17,0.00380192956538,-0.000898643548923,0.0019705814154,,0.000144
1927-03-18,-0.00808511848269,-0.00285584982562,0.000502014403047,,0.000144
1927-03-19,0.000342187750283,-0.00132336829907,-0.00157038612667,,0.000144
1927-03-21,0.00166382710229,0.00447624966167,0.00470955205677,,0.000144
1927-03-22,-0.0105482115658,-0.00567657005742,-0.00214235595997,,0.000144
1927-03-23,0.0012990661512,0.00606754470337,-0.00806425217411,,0.000144
1927-03-24,0.00704225116656,0.00244616240549,0.00667366646264,,0.000144
1927-03-25,0.00168568291415,-0.00329575562195,0.00447507636496,,0.000144
1927-03-26,0.00403145931499,-0.00201809019773,-0.000862789454556,,0.000144
1927-03-28,0.00464534976631,0.00030649409643,0.000720963889752,,0.000144
1927-03-29,-0.00238633059622,-0.00333702451357,0.00375866885116,,0.000144
1927-03-30,-0.0049724926838,0.00946467330231,0.00263224187014,,0.000144
1927-03-31,0.00178062077639,0.00385153759579,0.00304481470076,,0.000144
1927-04-01,-0.000870359144788,-0.00194219608225,0.00175245892757,,0.00012
1927-04-02,-0.000653416131203,0.00189124184117,-0.00381773258811,,0.00012
1927-04-04,0.00481739478526,0.0128157655595,0.00475454977829,,0.00012
1927-04-05,0.00423490714792,0.0011814128575,0.0106830284268,,0.00012
1927-04-06,0.00167431246189,0.00472642954263,0.00181558818547,,0.00012
1927-04-07,0.00311948027736,-0.00102387427142,0.00194011885205,,0.00012
1927-04-08,0.00390463010103,0.00295666115229,0.00741986817171,,0.00012
1927-04-09,0.000138858798354,0.00500026997196,0.00563313869866,,0.00012
1927-04-11,0.000823178074518,-0.00076354600802,-0.00388003122304,,0.00012
1927-04-12,-0.00219027422508,-0.00169358095999,-0.00695705069309,,0.00012
1927-04-13,0.00165496932576,-0.00802072320973,-0.00131978000201,,0.00012
1927-04-14,0.00127015855192,0.000235658105737,0.000339339026927,,0.00012
1927-04-15,-0.00012,0.0,0.0,,0.00012
1927-04-16,0.00157666578401,0.000955693020651,-0.00158340810363,,0.00012
1927-04-18,-0.000503793203822,0.00325452232127,0.00100812315743,,0.00012
1927-04-19,0.00169033772704,-0.00180944280938,0.00235971784274,,0.00012
1927-04-20,0.00268531502875,0.0063266841145,-0.000286727305024,,0.00012
1927-04-21,0.00475589511512,-0.00737456375578,0.00375279173784,,0.00012
1927-04-22,0.000222644339256,4.57849870847e-05,0.00474525058871,,0.00012
1927-04-23,-0.00361433144825,0.00179594924493,-0.00345159703454,,0.00012
1927-04-25,-0.0150350759062,-0.00134790502836,-0.00697259030411,,0.00012
1927-04-26,0.0056047482663,-0.00306595690807,0.00719174008107,,0.00012
1927-04-27,-0.0038226177089,0.000700789988714,0.00757049184753,,0.00012
1927-04-28,-0.0111318461515,-0.00965227072684,-0.00306512767079,,0.00012
1927-04-29,0.00498059783863,0.0028686815681,0.00139135046136,,0.00012
1927-04-30,-0.000248751269988,-0.00152339211967,-0.000755983297725,,0.00012
1927-05-02,0.00233472759853,0.00478980092896,0.00738275955898,,0.000144
1927-05-03,0.00776091892978,-0.00512005448799,0.00607620990323,,0.000144
1927-05-04,0.00720043478023,0.00195656964496,-0.00635327191759,,0.000144
1927-05-05,0.00268039067673,5.20149712822e-05,-0.00335478236456,,0.000144
1927-05-06,0.00108280201448,0.00327436117397,0.00269404611582,,0.000144
1927-05-07,0.0036397310372,-0.000774647123148,-0.00237294959974,,0.000144
1927-05-09,0.00308912138588,0.00165618724321,0.00678318176345,,0.000144
1927-05-10,-0.000736629446175,0.000586023721981,0.00237369603038,,0.000144
1927-05-11,-0.00125190737601,-0.00124049678081,-0.00682564654504,,0.000144
1927-05-12,-0.00105597082925,0.000457946407007,0.00136217027764,,0.000144
1927-05-13,0.0049348327498,0.00457784326115,0.00921052015075,,0.000144
1927-05-14,0.000340571419471,-0.00198071684052,0.00353047062516,,0.000144
1927-05-16,-0.00706166124555,-0.00396792385085,-0.000696323981217,,0.000144
1927-05-17,0.00444589177245,0.00355092057549,0.00508594652928,,0.000144
1927-05-18,0.00495586101814,-0.00108499036548,0.0037161268081,,0.000144
1927-05-19,0.00263988280563,-0.00538723643405,0.00310332147339,,0.000144
1927-05-20,0.00467222981716,0.00621194153639,0.000999672235506,,0.000144
1927-05-21,0.00260397718858,0.000635742925227,-0.00280099110208,,0.000144
1927-05-23,0.00201097789286,0.00708760880804,0.00795667320315,,0.000144
1927-05-24,-0.00106108428888,0.00478494167925,-0.00431569188752,,0.000144
1927-05-25,0.000839325357886,0.00242683094774,0.000190780121483,,0.000144
1927-05-26,0.000469912742981,0.002828912655,-0.00129127653994,,0.000144
1927-05-27,0.00475285374824,0.00176405053198,0.00548974978095,,0.000144
1927-05-28,0.0011477173486,0.0106303075001,0.0086335752166,,0.000144
1927-05-30,-0.000144,0.0,0.0,,0.000144
1927-05-31,0.00289692064521,-0.00138473276363,0.00646831022812,,0.000144
1927-06-01,0.00275916377564,0.00128212443147,0.0163120269216,,0.0001248
1927-06-02,0.00070266795224,0.00048426735719,0.00296046448602,,0.0001248
1927-06-03,-0.00877961499324,-0.00507449263901,-0.00621783574519,,0.0001248
1927-06-04,0.00417338325908,0.00196713629836,0.00430768759816,,0.0001248
1927-06-06,0.00462711950043,0.00712903868013,0.00343780853024,,0.0001248
1927-06-07,-0.00298348542541,-0.000161195397075,-0.00457528119214,,0.0001248
1927-06-08,0.00334854257274,0.00469468874615,-0.00545627913643,,0.0001248
1927-06-09,-0.000706510574293,-0.00557645234423,-0.00233159561216,,0.0001248
1927-06-10,-0.00331642306967,-5.0448802175e-05,0.000394735138119,,0.0001248
1927-06-11,-0.00130038106257,-0.00384406875222,0.000246547800183,,0.0001248
1927-06-13,-0.0001248,0.0,0.0,,0.0001248
1927-06-14,-0.0140951816616,-0.0094321806316,-0.010013563156,,0.0001248
1927-06-15,0.00826955670884,0.00189478492965,0.00634294586044,,0.0001248
1927-06-16,0.00572961364657,0.00243577944698,0.00494427360501,,0.0001248
1927-06-17,0.00162138086526,0.00588992699385,0.00269318999556,,0.0001248
1927-06-18,-0.00114582319716,0.00507333594175,-0.00117375723482,,0.0001248
1927-06-20,-0.00175459407102,-0.00414227329023,-0.000388356537837,,0.0001248
1927-06-21,-0.00358748647716,0.00580714175965,0.00159725448012,,0.0001248
1927-06-22,0.000791640750896,-0.00427430020965,-0.000686637684027,,0.0001248
1927-06-23,-0.00686415478022,-0.00646476505189,-0.00424463495635,,0.0001248
1927-06-24,0.00219034441977,-0.000296270142961,-0.000636000159541,,0.0001248
1927-06-25,0.000203602275015,-2.8104224393e-05,0.00473819456958,,0.0001248
1927-06-27,-0.0141848282036,-0.00215846008736,-0.00528727312769,,0.0001248
1927-06-28,0.00286344105682,-1.58109566739e-05,0.00291115271839,,0.0001248
1927-06-29,0.000385722064153,-0.00120681863046,-0.0031515749098,,0.0001248
1927-06-30,-0.00118741212149,-0.00112113185324,3.47577885881e-05,,0.0001248
1927-07-01,0.00543700155857,0.00211787207642,0.00422761859143,,0.000144
1927-07-02,0.00585970603833,-0.000100362891927,0.00565384266532,,0.000144
1927-07-04,-0.000144,0.0,0.0,,0.000144
1927-07-05,0.00840340774623,9.20277236531e-05,0.00625417534002,,0.000144
1927-07-06,0.00583676868984,0.00113134468592,0.00142452795834,,0.000144
1927-07-07,-0.00227702294896,8.03348844334e-05,-0.00021438413564,,0.000144
1927-07-08,-0.00314899133216,0.000152874717607,0.00275481794967,,0.000144
1927-07-09,0.0024478195603,0.000122401908053,-0.00431003013491,,0.000144
